grade_level,school_code,sid,male,race_ethnicity,eco_dis,lep,iep,rdg_ss,math_ss
7,11,1161,M,W,1,0,0,1947.483222,1994.771692
7,5,1163,M,W,1,0,0,1495.149479,1488.877622
7,5,1164,F,B,0,0,0,1864.442885,1887.895701
8,1,1166,F,W,0,0,1,1509.176473,1498.296865
8,11,1168,M,H,0,0,0,1634.420653,1637.699439
8,9,1170,M,B,0,0,0,1866.580517,1875.54272
7,3,1172,F,A,1,0,0,1731.296485,1727.737735
8,8,1173,F,W,1,0,0,1630.774733,1634.887746
8,3,1174,M,B,1,0,0,1774.338101,1767.684887
8,3,1177,F,H,0,0,0,1588.64718,1577.030699
7,11,1178,M,H,1,0,1,1450.363865,1454.552016
7,1,1179,F,W,0,0,0,1558.043791,1549.429644
7,2,1182,F,W,0,0,0,1827.453021,1842.464002
8,3,1186,M,W,0,0,1,1728.27574,1717.988184
8,1,1187,F,W,0,0,0,1497.041094,1487.057852
7,12,1190,M,W,0,0,0,1603.493998,1604.058254
8,5,1191,M,H,0,0,0,1439.746853,1437.520169
8,9,1195,F,W,1,0,1,1732.909579,1721.956585
8,11,1196,M,W,0,0,0,1593.937739,1582.182242
8,11,1197,F,B,0,0,0,1637.820667,1640.339695
7,3,1200,M,W,1,0,1,1894.20057,1925.525379
7,6,1202,F,H,1,0,0,1771.419859,1773.997676
8,8,1203,M,D,0,0,0,1693.850327,1692.527617
8,11,1207,M,W,0,0,0,1723.734969,1714.29062
8,6,1209,M,W,0,0,0,1646.832862,1647.531826
7,6,1211,M,H,1,1,0,1593.750131,1595.017659
8,12,1212,F,H,0,0,0,1602.027864,1590.964532
8,11,1215,F,B,0,0,0,1672.728839,1672.711567
7,3,1216,M,W,0,0,1,1654.449587,1654.152203
8,9,1221,F,W,0,0,1,1732.909579,1721.956585
7,6,1225,F,A,1,0,0,1894.20057,1925.525379
8,3,1226,F,B,0,0,0,1757.768609,1747.304239
7,2,1227,F,B,1,0,0,1630.979234,1628.216989
8,5,1229,M,B,1,0,0,1786.213539,1782.201063
8,6,1231,M,W,0,0,1,1669.908513,1669.570129
7,6,1233,M,B,0,0,0,1757.340027,1756.708219
8,3,1238,M,W,1,0,1,1566.772235,1557.222334
8,3,1240,F,H,1,0,0,1558.364057,1548.803815
8,7,1242,M,W,0,1,0,1609.725064,1601.976159
7,4,1243,M,W,1,0,0,1936.466876,1980.337918
7,8,1245,F,W,0,0,0,1596.000912,1597.522554
7,3,1247,F,A,0,0,0,1620.067046,1615.160911
8,1,1249,F,W,0,0,0,1620.95338,1625.124057
7,12,1250,M,W,1,0,0,1381.340386,1403.94469
7,8,1251,F,W,0,0,0,1598.336573,1599.825695
7,8,1256,F,W,0,0,0,1648.335324,1648.470747
7,1,1257,M,W,0,0,0,1365.612892,1392.985934
8,5,1259,M,B,0,0,1,1706.334673,1701.384091
7,3,1260,F,H,1,0,1,1424.531213,1435.099009
8,11,1262,F,W,0,0,0,1667.216151,1666.647235
8,8,1265,F,W,0,0,0,1685.864978,1686.396932
8,6,1266,M,W,0,0,0,1439.746853,1437.520169
8,3,1267,F,W,1,0,0,1742.49004,1730.87082
7,4,1270,F,B,0,0,0,1462.501366,1463.848964
8,2,1274,M,W,1,0,0,1643.998012,1645.22589
8,8,1275,M,W,0,0,1,1669.908513,1669.570129
7,5,1278,F,H,1,1,0,1764.284452,1765.184077
7,2,1279,F,W,0,0,0,1651.274859,1651.234329
7,9,1281,M,W,0,0,0,1691.044155,1688.673113
8,7,1283,M,W,0,0,0,1812.256482,1813.258644
7,9,1284,F,W,0,0,1,1474.168336,1472.656638
8,8,1285,M,B,0,0,1,1637.820667,1640.339695
8,3,1286,F,H,0,0,0,1697.974672,1695.483817
7,7,1287,M,W,1,0,0,1275.840396,1333.354377
8,3,1290,M,B,0,0,1,1732.909579,1721.956585
7,6,1292,F,W,1,0,1,1620.067046,1615.160911
8,1,1293,F,W,1,0,0,1423.767143,1423.863836
7,3,1296,F,B,0,0,0,1511.771518,1503.427517
7,5,1297,F,W,0,0,0,1437.719319,1444.949271
8,2,1298,M,W,0,0,0,1912.061759,1927.555269
8,6,1303,F,B,0,0,0,1483.850252,1475.385977
7,5,1306,M,H,0,0,0,1701.98516,1699.047551
7,6,1308,M,B,1,0,0,1625.853879,1621.026066
8,10,1315,F,W,0,0,0,1763.137144,1753.763523
8,5,1316,M,W,1,0,0,1768.65751,1760.649833
7,5,1319,M,A,1,0,0,1925.628545,1966.181387
8,7,1320,F,W,0,0,0,1483.850252,1475.385977
8,4,1322,M,W,0,0,0,1649.536842,1649.786318
7,5,1323,M,W,0,0,0,1396.378261,1414.60856
8,3,1324,F,H,0,0,0,1643.998012,1645.22589
8,10,1325,M,W,0,0,0,1626.961215,1631.874617
8,2,1326,M,W,1,0,1,1637.820667,1640.339695
8,7,1329,M,W,1,0,0,1664.622994,1663.912885
8,6,1334,F,H,1,0,0,1732.909579,1721.956585
7,4,1336,M,W,1,0,1,1331.942987,1370.136392
8,7,1338,F,W,0,0,0,1702.133322,1698.422231
8,3,1342,F,H,0,0,1,1423.767143,1423.863836
7,9,1345,F,A,1,0,0,1719.192242,1715.548202
5,9,1346,F,H,1,0,0,1435.229687,1511.451475
8,8,1348,M,H,0,0,1,1620.95338,1625.124057
8,3,1349,F,B,0,0,0,1685.864978,1686.396932
7,6,1350,M,H,1,1,0,1536.543309,1528.416725
7,6,1352,M,H,0,0,0,1581.744093,1577.442747
7,7,1354,F,W,0,0,0,1541.856375,1533.97221
8,3,1357,F,W,1,1,0,1752.543509,1741.363182
8,6,1358,M,W,0,0,0,1664.622994,1663.912885
7,6,1359,F,H,0,0,0,1410.763032,1424.989386
8,9,1366,F,W,0,0,1,1607.591996,1598.448063
8,5,1370,M,A,1,0,0,1983.178234,2010.797516
8,6,1372,F,A,0,0,1,1605.06603,1594.81397
5,3,1381,M,A,0,0,0,1625.101961,1690.547419
7,2,1384,M,W,1,0,0,1365.612892,1392.985934
8,11,1386,F,W,1,0,0,1912.061759,1927.555269
8,3,1393,F,H,1,0,0,1607.591996,1598.448063
7,8,1394,F,W,0,0,0,1764.284452,1765.184077
7,3,1395,M,B,0,0,0,1518.795885,1510.146328
8,4,1396,M,W,0,0,0,1626.961215,1631.874617
7,9,1397,F,W,0,0,0,1313.945427,1358.221923
8,12,1402,M,W,1,0,0,1780.187313,1774.865761
7,6,1403,M,W,1,0,1,1638.127978,1637.714376
8,8,1405,F,W,1,0,1,1723.734969,1714.29062
6,1,1407,M,W,0,0,1,1581.759936,1626.812459
8,5,1409,F,H,0,0,0,1616.714341,1617.207773
7,4,1411,F,W,0,0,0,1589.271741,1589.171065
8,4,1413,F,W,1,0,0,1654.667233,1654.260968
8,6,1415,F,W,0,0,0,1685.864978,1686.396932
8,6,1416,M,H,1,1,1,1672.728839,1672.711567
8,3,1421,M,W,0,0,1,1626.961215,1631.874617
8,8,1422,M,W,0,0,0,1616.714341,1617.207773
7,6,1424,M,H,0,0,0,1571.855573,1563.665942
8,9,1427,M,W,1,0,1,1858.05843,1865.940759
8,5,1428,F,B,1,0,0,1826.558303,1829.937739
8,2,1431,F,W,0,0,0,1706.334673,1701.384091
8,2,1432,M,W,0,0,0,1626.961215,1631.874617
8,2,1436,F,D,1,0,1,1439.746853,1437.520169
7,7,1439,M,W,0,0,0,1606.431495,1606.103442
8,8,1441,F,H,1,0,0,1588.64718,1577.030699
7,3,1442,M,W,1,0,0,1757.340027,1756.708219
7,2,1443,F,W,1,0,0,1563.180081,1554.273146
8,1,1444,M,W,0,0,0,1549.644866,1539.430306
8,2,1446,M,W,0,0,1,1439.746853,1437.520169
8,8,1452,F,W,0,0,0,1747.453451,1735.89912
8,8,1453,M,W,0,0,0,1637.820667,1640.339695
7,12,1454,F,H,1,0,0,1827.453021,1842.464002
8,5,1457,M,H,1,0,0,1723.734969,1714.29062
8,3,1459,M,B,0,0,1,1371.342144,1379.470944
7,12,1463,M,W,0,0,1,1725.175223,1721.491882
8,1,1465,M,W,0,0,0,1710.587118,1704.410628
8,5,1467,M,W,1,0,1,1841.803234,1847.475496
8,9,1468,F,H,0,0,0,1611.584533,1605.507601
7,3,1471,M,W,0,0,0,1661.664844,1660.699824
8,2,1473,F,W,0,0,1,1352.215934,1363.577776
8,1,1474,M,W,0,0,0,1706.334673,1701.384091
7,5,1476,F,H,1,0,0,1665.785485,1664.454068
8,12,1478,M,W,0,0,1,1689.756517,1689.512399
7,2,1479,F,W,1,1,0,1665.785485,1664.454068
8,11,1483,M,W,0,0,0,1602.027864,1590.964532
7,8,1484,M,W,0,0,1,1596.000912,1597.522554
7,3,1485,M,W,1,0,1,1589.271741,1589.171065
8,10,1486,F,W,1,0,0,1598.358201,1586.790404
8,12,1487,F,W,1,1,0,1826.558303,1829.937739
8,7,1488,F,W,0,0,1,1630.774733,1634.887746
7,6,1490,M,W,0,0,0,1558.043791,1549.429644
8,5,1494,M,B,0,0,0,1643.998012,1645.22589
7,10,1496,F,W,0,0,1,1349.159264,1381.720448
7,8,1497,M,W,1,0,0,1474.168336,1472.656638
6,6,1498,M,W,1,0,1,1713.639655,1761.824868
7,3,1500,M,B,0,0,0,1616.825435,1612.649266
8,3,1501,F,W,0,0,0,1826.558303,1829.937739
7,8,1502,M,W,0,0,0,1661.664844,1660.699824
7,9,1505,M,W,1,0,1,1396.378261,1414.60856
8,4,1507,F,W,1,0,1,1931.516983,1950.21257
8,3,1508,F,W,0,0,0,1509.176473,1498.296865
8,10,1512,F,W,0,0,0,1654.667233,1654.260968
7,12,1515,M,B,1,0,0,1764.284452,1765.184077
8,7,1516,F,W,0,0,0,1675.70589,1676.101547
8,3,1519,M,H,0,0,0,1893.320457,1905.929161
7,1,1525,M,W,1,0,0,1474.168336,1472.656638
8,4,1528,F,W,1,0,0,1630.774733,1634.887746
7,9,1532,M,W,0,0,0,1648.335324,1648.470747
7,3,1534,F,W,1,0,1,1947.483222,1994.771692
8,11,1535,M,H,0,0,1,1602.027864,1590.964532
8,5,1536,F,W,0,1,0,1798.830613,1797.369367
8,3,1537,F,W,0,1,1,1616.714341,1617.207773
7,5,1538,M,B,0,0,0,1665.785485,1664.454068
7,4,1541,M,W,0,0,0,1685.706417,1683.528894
7,10,1542,F,A,0,1,0,1630.979234,1628.216989
8,11,1544,F,A,0,0,0,1602.027864,1590.964532
7,4,1548,M,B,1,0,1,1593.750131,1595.017659
8,1,1551,M,W,1,0,0,1649.536842,1649.786318
8,1,1553,F,W,1,0,0,1675.70589,1676.101547
8,6,1554,M,H,1,0,0,1972.508112,1998.273459
8,3,1555,M,B,1,0,0,1682.2452,1683.139983
7,12,1558,F,H,0,0,0,1680.445479,1678.348988
8,11,1559,M,W,0,0,0,1311.37823,1330.296701
7,5,1560,F,W,1,0,0,1591.526363,1592.253125
8,7,1561,F,W,0,0,0,1763.137144,1753.763523
8,8,1562,M,W,0,0,0,1616.714341,1617.207773
6,5,1564,F,H,0,0,0,1358.563488,1403.656461
8,5,1565,M,H,1,0,0,1728.27574,1717.988184
7,3,1568,M,H,0,0,1,1845.557615,1864.539032
8,2,1569,F,W,0,0,0,1902.600913,1916.607889
7,8,1571,F,W,0,0,0,1313.945427,1358.221923
7,4,1573,F,W,1,0,0,1743.988992,1741.329032
7,5,1575,F,H,1,0,0,1531.030036,1522.612723
7,4,1577,M,H,1,0,0,1884.093229,1912.627949
8,2,1578,M,W,0,0,0,1618.672411,1621.32663
8,1,1579,M,W,0,1,0,1849.800351,1856.587887
7,10,1582,F,B,0,0,1,1503.939964,1496.347351
8,9,1583,F,W,1,0,0,1439.746853,1437.520169
8,4,1584,M,W,0,0,1,1672.728839,1672.711567
8,12,1587,F,W,0,0,0,1637.820667,1640.339695
7,3,1595,M,W,0,0,1,1462.501366,1463.848964
8,12,1596,M,W,0,0,1,1389.611564,1394.847771
8,3,1599,F,W,0,0,1,1609.725064,1601.976159
7,2,1600,F,W,0,0,0,1657.899564,1657.286618
7,4,1601,F,W,0,0,0,1558.043791,1549.429644
8,12,1608,M,W,0,0,0,1598.358201,1586.790404
8,5,1611,F,W,0,0,0,1483.850252,1475.385977
7,7,1613,F,W,0,1,0,1518.795885,1510.146328
7,7,1614,M,W,1,0,0,1381.340386,1403.94469
8,2,1617,F,W,1,0,0,1662.100283,1661.337083
8,2,1620,M,W,1,0,1,1657.151162,1656.541123
7,10,1621,M,W,0,0,0,1558.043791,1549.429644
8,1,1622,F,W,0,0,0,1826.558303,1829.937739
7,7,1623,F,W,0,0,1,1685.706417,1683.528894
8,9,1624,F,W,0,0,0,1757.768609,1747.304239
7,7,1626,F,W,0,0,0,1818.734802,1831.879036
8,4,1630,F,W,0,0,1,1737.644881,1726.237053
7,12,1640,M,W,1,0,0,1836.406616,1853.346925
7,2,1641,M,H,1,0,1,1628.479213,1624.495347
7,5,1642,F,H,0,0,0,1589.271741,1589.171065
8,9,1643,F,W,0,0,0,1983.178234,2010.797516
8,3,1645,M,H,1,0,0,1609.725064,1601.976159
7,12,1650,F,W,1,0,0,1691.044155,1688.673113
8,9,1651,M,W,1,1,0,1483.850252,1475.385977
8,4,1653,F,W,0,0,0,1780.187313,1774.865761
8,10,1655,M,H,1,0,1,1675.70589,1676.101547
7,10,1656,M,W,0,1,0,1757.340027,1756.708219
8,6,1658,F,W,0,0,0,1689.756517,1689.512399
8,6,1660,M,W,1,0,0,1652.138713,1652.019366
8,6,1663,M,W,0,1,0,1685.864978,1686.396932
8,5,1664,F,W,1,0,0,1768.65751,1760.649833
8,4,1668,M,B,0,0,0,1652.138713,1652.019366
8,6,1674,F,H,0,0,0,1613.289702,1609.151736
7,3,1675,F,H,0,0,1,1645.590924,1645.79921
8,9,1677,M,H,0,0,1,1332.204174,1347.18219
7,5,1683,F,B,0,1,0,1596.000912,1597.522554
7,10,1685,F,W,0,0,1,1675.252555,1673.234667
7,6,1686,F,W,1,0,0,1778.755032,1783.030648
8,4,1690,F,W,0,0,0,1702.133322,1698.422231
8,10,1695,M,W,0,0,1,1826.558303,1829.937739
8,3,1696,F,B,1,1,0,1669.908513,1669.570129
8,3,1697,F,W,0,0,0,1682.2452,1683.139983
8,5,1698,M,W,0,0,0,1858.05843,1865.940759
7,3,1699,M,B,1,0,0,1665.785485,1664.454068
8,11,1705,M,W,0,0,1,1875.30835,1885.402374
8,5,1707,M,W,0,0,1,1798.830613,1797.369367
7,6,1708,M,H,0,0,0,1651.274859,1651.234329
8,12,1709,F,W,0,0,0,1664.622994,1663.912885
8,6,1711,M,W,0,0,0,1582.367223,1571.22643
8,3,1714,F,A,0,0,0,1667.216151,1666.647235
8,9,1715,F,H,1,0,0,1774.338101,1767.684887
7,9,1720,M,B,0,0,1,1600.814979,1601.984966
8,1,1721,F,W,0,0,0,1858.05843,1865.940759
8,11,1723,F,B,0,0,0,1792.425174,1789.699396
7,4,1726,F,W,0,0,0,1593.750131,1595.017659
8,1,1727,F,W,0,0,0,1497.041094,1487.057852
8,3,1728,M,W,1,0,0,1719.278872,1710.822661
8,11,1735,F,B,1,1,0,1866.580517,1875.54272
8,1,1738,F,W,0,0,0,1654.667233,1654.260968
8,9,1741,M,W,0,0,0,1678.868423,1679.700321
7,11,1744,F,H,1,0,0,1665.785485,1664.454068
8,4,1745,M,W,0,0,0,1614.959872,1613.017908
7,3,1747,M,H,0,0,1,1450.363865,1454.552016
8,9,1748,F,W,1,0,0,1637.820667,1640.339695
7,5,1749,M,W,1,0,0,1810.26905,1821.580801
7,8,1750,F,H,0,0,0,1654.449587,1654.152203
7,7,1751,M,W,0,0,0,1485.248316,1480.990121
7,6,1752,F,H,0,0,0,1531.030036,1522.612723
8,7,1753,M,W,0,0,0,1654.667233,1654.260968
7,10,1754,M,H,1,0,1,1638.127978,1637.714376
8,5,1755,F,B,0,0,1,1623.676548,1628.630053
8,3,1757,F,B,1,0,0,1931.516983,1950.21257
7,3,1759,F,H,0,0,0,1410.763032,1424.989386
7,8,1763,M,W,1,1,0,1757.340027,1756.708219
7,3,1766,F,H,1,0,0,1670.301543,1668.6116
7,3,1770,M,W,1,0,0,1818.734802,1831.879036
8,7,1771,M,H,1,0,0,1719.278872,1710.822661
8,11,1773,M,W,0,1,0,1678.868423,1679.700321
8,6,1774,F,W,1,1,0,1530.777145,1519.577506
8,3,1776,M,A,0,0,1,1549.644866,1539.430306
7,1,1777,F,W,1,0,0,1713.33876,1709.858431
7,7,1778,M,W,0,0,0,1547.120977,1539.307385
7,8,1782,F,W,0,0,0,1563.180081,1554.273146
7,5,1784,M,D,0,0,1,1675.252555,1673.234667
7,11,1787,F,W,0,0,1,1701.98516,1699.047551
8,5,1788,F,W,1,1,0,1902.600913,1916.607889
7,6,1790,M,H,1,0,0,1591.526363,1592.253125
8,4,1791,M,H,1,0,0,1710.587118,1704.410628
7,4,1794,M,W,0,0,0,1578.787394,1572.854518
6,3,1795,F,A,1,0,0,1608.282949,1650.807411
7,11,1797,M,D,1,0,1,1947.483222,1994.771692
8,6,1798,M,H,1,0,0,1678.868423,1679.700321
7,8,1800,F,H,1,0,0,1609.685338,1608.178417
7,10,1801,F,W,0,0,0,1623.063176,1617.933882
8,3,1804,F,H,1,0,0,1497.041094,1487.057852
8,5,1806,F,W,1,0,0,1616.714341,1617.207773
8,2,1807,M,H,1,0,0,1697.974672,1695.483817
8,7,1811,F,W,0,0,0,1798.830613,1797.369367
7,5,1819,F,W,1,0,0,1670.301543,1668.6116
8,11,1821,F,W,0,0,0,1630.774733,1634.887746
8,6,1822,M,H,1,0,0,1652.138713,1652.019366
8,10,1825,M,W,0,0,0,1602.027864,1590.964532
8,11,1826,F,W,0,0,0,1672.728839,1672.711567
8,5,1828,M,B,0,0,0,1819.293702,1821.495162
8,3,1832,F,H,0,0,0,1614.959872,1613.017908
7,3,1833,F,D,0,0,0,1518.795885,1510.146328
8,6,1834,M,B,0,0,0,1774.338101,1767.684887
7,1,1835,M,W,0,0,1,1313.945427,1358.221923
8,2,1839,M,W,0,0,0,1540.490587,1529.669735
7,6,1845,F,A,0,0,0,1818.734802,1831.879036
7,9,1847,F,H,0,0,0,1654.449587,1654.152203
7,2,1848,M,W,0,0,0,1552.488861,1544.45046
8,11,1850,F,B,1,0,0,1352.215934,1363.577776
8,3,1851,F,H,1,0,0,1389.611564,1394.847771
7,6,1853,M,B,0,0,0,1947.483222,1994.771692
7,7,1855,F,W,0,0,0,1552.488861,1544.45046
6,7,1861,F,W,0,0,0,1763.811618,1822.44145
8,9,1862,F,B,0,0,1,1659.619259,1658.889828
7,12,1863,M,W,0,0,0,1657.899564,1657.286618
8,6,1866,F,W,1,0,0,1649.536842,1649.786318
8,5,1869,F,B,0,0,0,1439.746853,1437.520169
7,3,1871,F,B,1,0,0,1567.764719,1559.009176
8,5,1874,F,H,0,0,0,1706.334673,1701.384091
8,11,1876,M,W,0,0,0,1649.536842,1649.786318
8,6,1877,F,H,0,0,0,1983.178234,2010.797516
8,5,1886,M,B,0,0,0,1732.909579,1721.956585
7,8,1890,F,W,0,0,0,1600.814979,1601.984966
7,5,1891,F,W,0,1,0,1894.20057,1925.525379
8,3,1894,F,W,0,0,0,1962.005017,1985.942083
7,3,1897,F,W,0,0,1,1633.393998,1631.643482
7,10,1899,F,W,0,0,0,1424.531213,1435.099009
7,10,1900,F,W,0,0,1,1474.168336,1472.656638
8,5,1901,F,H,0,0,0,1983.178234,2010.797516
6,3,1903,F,W,1,1,0,1556.713458,1595.801633
8,6,1904,F,W,0,0,0,1719.278872,1710.822661
8,5,1905,F,B,0,0,0,1774.338101,1767.684887
8,2,1911,F,W,0,0,0,1841.803234,1847.475496
8,3,1912,F,W,0,0,0,1798.830613,1797.369367
8,11,1914,M,A,1,0,0,1623.676548,1628.630053
7,7,1917,F,W,1,0,0,1474.168336,1472.656638
7,8,1919,F,W,0,0,0,1616.825435,1612.649266
8,6,1920,F,D,1,1,1,1574.978569,1564.66009
7,8,1921,M,W,0,0,0,1584.438473,1581.822832
7,6,1923,M,B,0,0,0,1474.168336,1472.656638
8,2,1924,M,W,0,0,0,1714.899053,1707.543074
7,12,1925,F,W,1,0,0,1381.340386,1403.94469
8,7,1929,M,W,0,1,1,1834.058683,1838.594982
8,11,1933,F,H,1,0,0,1641.003533,1642.838513
7,4,1934,M,W,0,0,0,1778.755032,1783.030648
8,10,1941,M,H,1,0,0,1582.367223,1571.22643
8,3,1942,M,W,0,0,0,1921.701085,1938.760447
8,3,1943,M,H,0,0,1,1623.676548,1628.630053
7,9,1946,M,A,0,0,1,1651.274859,1651.234329
7,10,1947,M,W,0,0,1,1563.180081,1554.273146
7,5,1949,M,B,0,0,1,1778.755032,1783.030648
8,12,1950,M,W,0,0,1,1614.959872,1613.017908
8,5,1952,F,W,0,0,0,1311.37823,1330.296701
8,2,1954,F,W,0,1,0,1659.619259,1658.889828
8,4,1955,M,W,0,0,0,1719.278872,1710.822661
8,1,1956,F,W,0,0,1,1682.2452,1683.139983
8,3,1957,M,W,0,0,0,1931.516983,1950.21257
7,12,1959,F,W,0,0,0,1381.340386,1403.94469
8,6,1963,M,W,1,0,0,1439.746853,1437.520169
7,5,1965,M,A,1,0,1,1589.271741,1589.171065
7,6,1966,M,B,1,0,1,1925.628545,1966.181387
8,12,1967,F,H,1,0,1,1618.672411,1621.32663
7,5,1972,F,W,0,0,0,1603.493998,1604.058254
8,7,1973,M,W,0,0,0,1875.30835,1885.402374
8,3,1975,F,W,0,0,0,1732.909579,1721.956585
8,11,1978,M,W,1,0,1,1849.800351,1856.587887
8,9,1981,F,W,1,0,0,1902.600913,1916.607889
7,5,1982,F,A,1,0,0,1581.744093,1577.442747
8,10,1987,M,W,1,0,0,1643.998012,1645.22589
7,7,1990,M,W,0,0,0,1757.340027,1756.708219
7,7,1991,F,W,0,0,0,1396.378261,1414.60856
8,6,1994,M,H,1,0,1,1819.293702,1821.495162
8,2,1997,M,W,0,0,1,1710.587118,1704.410628
8,3,2002,M,H,0,0,0,1875.30835,1885.402374
8,7,2005,F,W,0,1,1,1641.003533,1642.838513
8,6,2010,M,W,0,0,1,1763.137144,1753.763523
7,10,2011,M,H,0,0,0,1598.336573,1599.825695
8,10,2013,F,W,1,0,1,1637.820667,1640.339695
7,7,2015,F,W,0,0,0,1596.000912,1597.522554
7,10,2018,M,B,0,0,0,1591.526363,1592.253125
8,7,2022,F,W,0,0,0,1483.850252,1475.385977
8,3,2025,M,B,0,0,0,1723.734969,1714.29062
7,2,2028,M,W,1,0,1,1737.564814,1734.33403
8,3,2029,M,W,0,0,0,1389.611564,1394.847771
8,2,2030,F,W,0,0,0,1611.584533,1605.507601
7,8,2031,F,W,1,0,0,1743.988992,1741.329032
7,1,2032,M,W,0,0,0,1827.453021,1842.464002
8,1,2033,M,W,0,1,0,1675.70589,1676.101547
7,12,2035,M,H,0,0,0,1827.453021,1842.464002
7,3,2036,M,W,0,0,1,1547.120977,1539.307385
7,5,2039,M,H,1,0,1,1725.175223,1721.491882
8,2,2048,F,W,0,0,0,1669.908513,1669.570129
7,11,2053,M,W,1,0,1,1719.192242,1715.548202
8,5,2054,M,W,0,0,1,1549.644866,1539.430306
7,7,2057,M,W,1,0,0,1495.149479,1488.877622
7,11,2059,M,W,0,0,0,1648.335324,1648.470747
7,2,2060,M,W,0,0,1,1593.750131,1595.017659
8,12,2061,M,B,0,0,0,1618.672411,1621.32663
8,4,2062,F,W,1,0,0,1520.380465,1509.128316
7,1,2063,M,W,1,0,0,1845.557615,1864.539032
7,6,2067,F,H,0,0,0,1275.840396,1333.354377
7,8,2070,F,W,0,0,0,1462.501366,1463.848964
8,12,2071,M,H,1,0,1,1455.056878,1450.642436
7,9,2075,F,H,1,0,0,1606.431495,1606.103442
8,4,2077,F,A,0,0,0,1902.600913,1916.607889
8,6,2078,F,H,1,0,0,1593.937739,1582.182242
8,9,2079,F,B,0,0,0,1641.003533,1642.838513
7,4,2082,M,W,0,0,0,1606.431495,1606.103442
7,6,2083,M,W,0,0,0,1596.000912,1597.522554
8,4,2084,F,W,0,0,0,1728.27574,1717.988184
7,11,2087,F,W,0,0,0,1511.771518,1503.427517
8,7,2088,F,W,0,0,0,1763.137144,1753.763523
7,10,2089,F,W,1,0,0,1625.853879,1621.026066
6,5,2090,M,W,1,0,0,1652.786867,1694.147729
8,8,2091,M,H,0,0,0,1611.584533,1605.507601
7,5,2092,F,A,0,0,0,1651.274859,1651.234329
8,7,2093,F,B,1,0,0,1352.215934,1363.577776
8,6,2095,M,A,1,0,1,1662.100283,1661.337083
8,1,2096,M,W,1,0,1,1497.041094,1487.057852
7,7,2099,F,W,0,0,0,1737.564814,1734.33403
7,2,2100,F,W,1,0,0,1778.755032,1783.030648
8,9,2102,M,H,1,1,0,1742.49004,1730.87082
7,9,2103,M,W,1,0,0,1495.149479,1488.877622
6,3,2104,M,W,1,0,0,1658.871672,1700.204286
8,6,2105,F,B,1,0,0,1678.868423,1679.700321
7,4,2107,F,N,1,0,1,1845.557615,1864.539032
8,5,2111,M,D,1,0,0,1602.027864,1590.964532
8,5,2112,F,W,1,0,0,1566.772235,1557.222334
7,2,2115,M,W,0,0,0,1654.449587,1654.152203
8,3,2120,F,B,1,0,0,1654.667233,1654.260968
8,7,2122,F,W,0,0,0,1455.056878,1450.642436
7,10,2123,M,B,0,0,1,1410.763032,1424.989386
7,7,2125,F,W,1,0,0,1511.771518,1503.427517
8,4,2126,F,W,0,1,0,1611.584533,1605.507601
7,3,2138,M,A,0,1,0,1541.856375,1533.97221
8,6,2141,F,H,0,0,0,1858.05843,1865.940759
8,5,2142,M,H,0,0,1,1757.768609,1747.304239
8,10,2143,M,W,1,0,0,1951.670858,1973.814241
7,4,2147,F,H,0,0,0,1349.159264,1381.720448
7,4,2150,M,D,1,0,0,1836.406616,1853.346925
8,4,2155,M,W,1,0,0,1941.507544,1961.900786
7,10,2158,M,W,0,0,0,1827.453021,1842.464002
7,5,2159,M,W,0,0,0,1620.067046,1615.160911
8,12,2160,M,W,1,0,0,1407.070972,1409.648137
8,2,2161,M,W,0,0,0,1728.27574,1717.988184
7,11,2165,F,W,0,1,0,1424.531213,1435.099009
8,1,2168,F,W,0,0,0,1407.070972,1409.648137
8,3,2170,M,D,1,0,1,1858.05843,1865.940759
8,10,2173,M,W,0,0,0,1931.516983,1950.21257
7,10,2174,F,W,1,0,0,1410.763032,1424.989386
8,5,2175,F,W,0,0,0,1598.358201,1586.790404
7,3,2181,F,H,1,0,0,1474.168336,1472.656638
8,12,2184,F,B,1,0,0,1675.70589,1676.101547
8,7,2186,F,W,1,0,0,1637.820667,1640.339695
7,8,2187,F,W,0,0,0,1396.378261,1414.60856
8,12,2189,F,W,0,0,0,1389.611564,1394.847771
8,3,2193,M,H,0,1,0,1921.701085,1938.760447
7,3,2195,M,B,0,0,1,1854.903669,1876.051548
7,10,2200,M,W,1,0,0,1571.855573,1563.665942
8,2,2205,F,W,0,0,0,1774.338101,1767.684887
7,6,2207,F,H,0,0,0,1884.093229,1912.627949
8,7,2208,F,W,0,0,0,1678.868423,1679.700321
8,6,2209,F,W,0,0,1,1728.27574,1717.988184
7,12,2210,F,W,1,0,0,1680.445479,1678.348988
8,11,2211,F,W,0,0,1,1757.768609,1747.304239
8,9,2220,F,W,0,0,0,1951.670858,1973.814241
8,6,2222,M,B,0,0,0,1752.543509,1741.363182
8,2,2223,M,B,1,0,1,1643.998012,1645.22589
7,8,2224,M,A,1,0,0,1547.120977,1539.307385
8,11,2226,M,H,0,0,1,1618.672411,1621.32663
7,1,2228,F,W,1,0,0,1810.26905,1821.580801
7,2,2229,M,H,0,0,0,1864.442885,1887.895701
7,9,2237,F,W,0,0,0,1771.419859,1773.997676
8,3,2238,F,W,0,0,1,1786.213539,1782.201063
7,3,2239,F,H,0,1,0,1620.067046,1615.160911
